date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25  #,away,Valdosta State University,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Jan 27,home,St. Johns River State,W,2-1,2,2,1,1,0,0,5.1,1,1,1,1.69,3,6,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Jan 27,home,St. Johns River State,L,10-4,10,10,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Jan 29,away,St. Johns River State,L,12-3,12,12,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Jan 29,away,St. Johns River State,L,4-3,4,4,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Jan 31,away,Tallahassee,L,8-5,8,8,0,0,0,0,3.0,1,,,0.00,1,1,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 3,away,Santa Fe,W,7-2,7,7,1,1,0,0,7.0,6,2,1,1.29,1,3,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 4,home,Tallahassee,W,7-2,7,7,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 7,home,Wallace-Dothan,L,9-0,9,9,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 10,away,State College of Florida,L,6-0,6,6,1,0,1,0,6.0,3,3,2,3.00,2,5,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 11,away,State College of Florida,W,5-4,5,5,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 11,away,State College of Florida,L,2-0,2,2,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 16,away,Wallace-Dothan,L,6-5,6,6,1,0,0,0,5.0,7,4,3,5.40,3,3,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 20,away,Chattahoochee Valley,L,7-0,7,7,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 22,away,Florida State Jacksonville,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 25,home,Santa Fe,L,10-3,10,10,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 25,home,Santa Fe,L,7-2,7,7,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 27,home,Lagrange College JV,W,9-1,9,9,1,1,0,0,6.0,4,1,1,1.50,0,6,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Feb 27,home,Lagrange College JV,W,8-2,8,8,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 3,home,Lake Michigan,W,10-4,10,10,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 4,home,Southern Union State,W,3-1,3,3,0,0,0,1,0.1,,,,0.00,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 4,home,Southern Union State,L,6-4,6,6,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 6,home,Lake Michigan,W,9-4,9,9,1,1,0,0,6.0,3,4,0,0.00,0,5,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 6,home,Lake Michigan,W,6-4,6,6,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 7,home,Marian University JV,W,13-3,13,13,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 8,home,Brewton Parker College JV,W,22-2,22,22,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 8,home,Brewton Parker College JV,W,14-6,14,14,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 10,away,South Georgia State,L,10-0,10,10,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 14,home,Andrew,L,9-0,9,9,1,0,1,0,5.0,10,4,3,5.40,3,3,2,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 17,away,Andrew,L,5-0,5,5,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
Mar 18,away,Andrew,L,7-4,7,7,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,daltonrentzs3zv,Dalton Rentz
