date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Mineral Area,W,13-7,13,13,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 8,away,Pensacola State,L,9-2,9,9,1,0,0,0,3.0,3,2,2,6.00,7,4,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 10,home,Faulkner University,W,10-8,10,10,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 10,home,Faulkner University,L,11-8,11,11,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 14,away,Jones,L,8-1,8,8,0,0,0,0,3.1,4,1,1,2.70,,1,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 14,away,Jones,L,12-2,12,12,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 17,home,vs. Calhoun,L,8-1,8,8,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 19,home,Central Alabama,W,3-2,3,3,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 19,home,Central Alabama,W,10-1,10,10,1,1,0,0,4.0,4,1,1,2.25,0,5,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 22,home,Pensacola State,T,0-0,0,0,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Feb 28,home,Lawson State,L,14-4,14,14,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Mar 4,home,vs. Meridian,W,2-1,2,2,,,,,,,,,,,,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
Mar 4,home,vs. Meridian,L,8-5,8,8,1,0,0,0,5.0,5,5,5,9.00,2,2,,2017,2016-17,div1,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,wyattbutler5l6h,Wyatt Butler
