date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25  #,away,Valdosta State University,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 27,home,St. Johns River State,W,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 27,home,St. Johns River State,L,10-4,10,10,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 29,away,St. Johns River State,L,12-3,12,12,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 29,away,St. Johns River State,L,4-3,4,4,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 31,away,Tallahassee,L,8-5,8,8,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 3,away,Santa Fe,W,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 4,home,Tallahassee,W,7-2,7,7,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 7,home,Wallace-Dothan,L,9-0,9,9,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 10,away,State College of Florida,L,6-0,6,6,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 11,away,State College of Florida,W,5-4,5,5,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
