date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Eastern Florida State,W,6-2,6,2,4.0,win,20180126_6a1l,4,1,1,1,,,0,1,2,,,4.0,win,20180126_6a1l,,,,2,1,,,,,5,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Jan 27,home,Pensacola State,W,7-2,7,2,5.0,win,20180127_khff,0,0,0,,,,0,1,,,,5.0,win,20180127_khff,,,,0,0,,,,,1,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Jan 29,home,Webber International University,L,5-4,5,4,1.0,win,20180129_2npl,2,0,0,,,,0,,2,,,1.0,win,20180129_2npl,,,,0,0,,,,,2,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Jan 31,home,Lake-Sumter State,W,4-3,4,3,1.0,win,20180131_9lvq,3,0,1,1,,,0,1,,,,1.0,win,20180131_9lvq,,,,2,1,,,,,4,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 2,home,Central Florida,L,12-7,12,7,5.0,win,20180202_8p2q,1,0,0,,,,0,,1,,,5.0,win,20180202_8p2q,,,1,0,0,,,,,2,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 3,home,Santa Fe,L,4-2,4,2,2.0,win,20180203_09h8,2,0,0,,,,0,,2,,,2.0,win,20180203_09h8,,,,0,0,,,,,2,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 3,home,Santa Fe,L,6-5,6,5,1.0,win,20180203_yc20,1,0,0,,,,0,,,,,1.0,win,20180203_yc20,,,,0,0,,,,,1,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 4,home,Lake-Sumter State,W,8-4,8,4,4.0,win,20180204_gqwo,4,0,0,0,0,0,0,0,3,0,0,4.0,win,20180204_gqwo,0,0,0,0,0,0,1,0,,4,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 7,home,Webber International University,W,11-7,11,7,4.0,win,20180207_w4cb,3,1,1,,,,2,,2,1,,4.0,win,20180207_w4cb,,,,1,0,,,,,3,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 9,home,Central Florida,L,20-6,20,6,14.0,win,20180209_nxwh,1,0,0,,,,0,1,,,,14.0,win,20180209_nxwh,1,,,0,0,,,,,3,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 10,home,Santa Fe,L,6-2,6,2,4.0,win,20180210_1ytk,2,0,0,,,,0,,,,,4.0,win,20180210_1ytk,,,,0,0,,,,,2,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 10,home,Santa Fe,W,7-4,7,4,3.0,win,20180210_7vzr,3,0,1,,,,0,,1,,,3.0,win,20180210_7vzr,,,,1,0,,,,,3,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 12,home,Seminole State (FL),W,7-6,7,6,1.0,win,20180212_dnm0,4,2,2,,,,0,1,2,1,,1.0,win,20180212_dnm0,,,,2,0,,,,,5,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 14,home,Seminole State (FL),W,6-3,6,3,3.0,win,20180214_fxkp,4,0,1,,,,2,,1,1,,3.0,win,20180214_fxkp,,,,1,0,,,,,4,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 16,home,Miami Dade,W,6-3,6,3,3.0,win,20180216_t1le,2,0,0,,,,0,,2,,,3.0,win,20180216_t1le,,,,0,0,,,,,2,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 17,home,Indian River State,L,7-6,7,6,1.0,win,20180217_6xs9,4,0,1,,,,1,,1,,,1.0,win,20180217_6xs9,,,,1,0,,,,,4,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 19,home,Indian River State,L,8-2,8,2,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
Feb 21,home,Daytona State,L,7-6,7,6,1.0,win,20180221_7u74,4,0,0,,,,0,,3,,,1.0,win,20180221_7u74,,,,0,0,,,,,4,2018,2017-18,div1,South Florida State,southfloridastatecollege,adariuscouncilembo,A'Darius Council
